19595 19597 1.0
19595 19600 1.0
19595 20403 1.0
19595 21229 1.0
19597 19600 1.0
19597 20403 1.0
19597 21229 1.0
19600 20403 1.0
19600 21229 1.0
20403 21229 1.0
1531 5101 1.0
1531 10939 1.0
5101 10939 1.0
10939 2500 1.0
10939 2658 1.0
10939 2833 1.0
10939 7528 2.0
10939 10312 2.0
10939 14641 1.0
14652 13641 1.0
14652 16914 1.0
14652 17496 1.0
14652 18734 1.0
14652 10062 1.0
14652 10076 1.0
14652 11706 1.0
14652 11781 1.0
14652 14641 3.0
14652 2827 2.0
14652 5595 1.0
14652 7032 1.0
14652 10252 1.0
14652 15031 1.0
14652 15679 1.0
14652 22931 1.0
14652 12024 9.0
14652 13366 9.0
14652 7515 1.0
14652 13674 1.0
14652 19306
14652 460 1.0
14652 2480 1.0
14652 9936 1.0
14652 10576 2.0
14652 14460 1.0
14652 2017 2.0
14652 2030 2.0
14652 2503 1.0
14652 9941 2.0
14652 14037 1.0
14652 18697 1.0
14652 3255 1.0
14652 4116 1.0
14652 4136 1.0
14652 5146 1.0
14652 8466 1.0
14652 10522 1.0
14652 14396 1.0
14652 16604 1.0
14652 14222 1.0
14652 14458 1.0
14652 16138 1.0
14652 11272 1.0
14652 1615 2.0
14652 3994 2.0
14652 4674 1.0
14641 10062 1.0
14641 10076 1.0
14641 11706 1.0
14641 11781 1.0
14641 2827 1.0
14641 5595 1.0
14641 7032 1.0
14641 10252 1.0
14641 15031 1.0
14641 15679 1.0
14641 22931 1.0
14641 16138 1.0
14641 18697 1.0
14641 14992 1.0
14641 17705 1.0
14641 2833 2.0
14641 13472 1.0
14641 14660 1.0
14641 15436 1.0
14641 22214 1.0
14641 2500 1.0
14641 2658 1.0
14641 7528 1.0
14641 10312 1.0
3321 10494 1.0
3321 12259 1.0
10494 12259 1.0
13641 16914 1.0
13641 17496 1.0
13641 18734 1.0
16914 17496 1.0
16914 18734 1.0
17496 18734 1.0
17496 3600 1.0
17496 12224 1.0
17496 12445 1.0
17496 17115 1.0
17496 17326 1.0
17496 4980 1.0
14455 14458 1.0
14455 15598 1.0
14455 17466 1.0
14455 64 1.0
14455 6286 1.0
14458 15598 1.0
14458 17466 1.0
14458 2293
14458 4002 1.0
14458 10915 1.0
14458 11589 1.0
14458 11836 1.0
14458 20093 1.0
14458 12024 1.0
14458 13366 1.0
14458 14222 4.0
14458 12016 1.0
14458 14460 1.0
14458 460 1.0
15598 17466 1.0
5414 16786 1.0
5414 17326 1.0
16786 17326 1.0
17326 3600 1.0
17326 12224 1.0
17326 12445 1.0
17326 17115 1.0
10062 10076 1.0
10062 11706 1.0
10062 11781 1.0
10076 11706 1.0
10076 11781 1.0
10076 3994 1.0
10076 9688 1.0
10076 9941 1.0
10076 11353 1.0
11706 11781 1.0
11781 706 1.0
11781 2017 1.0
11781 14037 1.0
11781 18134 1.0
1335 2017 1.0
1335 2030 1.0
1335 2503 1.0
1335 9941 1.0
1335 14037 1.0
2827 5595 1.0
2827 7032 1.0
2827 10252 1.0
2827 15031 1.0
2827 15679 1.0
2827 22931 1.0
2827 460 1.0
7018 12823 2.0
7018 17930 2.0
7018 3283 1.0
7018 4980 1.0
7018 6565 1.0
7018 7019 1.0
7018 14627 1.0
7018 18848 1.0
12823 17930 2.0
12823 3283 1.0
12823 4980 1.0
12823 6565 1.0
12823 7019 1.0
12823 14627 1.0
12823 18848 1.0
17930 3283 2.0
17930 4980 1.0
17930 6565 1.0
17930 7019 1.0
17930 14627 1.0
17930 18848 1.0
17930 706 1.0
17930 20053 1.0
728 11741 2.0
728 11864 1.0
728 12069 1.0
728 21391 1.0
11741 11864 1.0
11741 12069 1.0
11741 21391 1.0
11272 11381 1.0
11272 22622 1.0
11272 9941 1.0
7419 20667 1.0
7419 20785 1.0
7419 21066 1.0
7419 22068 1.0
7419 22296 1.0
7419 23107 1.0
20667 20785 1.0
20667 21066 1.0
20667 22068 1.0
20667 22296 1.0
20667 23107 1.0
20785 21066 1.0
20785 22068 1.0
20785 22296 1.0
20785 23107 1.0
21066 22068 1.0
21066 22296 1.0
21066 23107 1.0
22068 22296 1.0
22068 23107 1.0
22296 23107 1.0
5595 7032 1.0
5595 10252 1.0
5595 15031 1.0
5595 15679 1.0
5595 22931 1.0
7032 10252 1.0
7032 15031 1.0
7032 15679 1.0
7032 22931 1.0
10252 15031 1.0
10252 15679 1.0
10252 22931 1.0
15031 15679 1.0
15031 22931 1.0
15679 22931 1.0
22931 1046 1.0
22931 6287 1.0
11381 22622 1.0
5688 8445 1.0
5688 10207 1.0
5688 10725 1.0
5688 11062 1.0
5688 12761 1.0
5688 17286 1.0
5688 20832 1.0
8445 10207 1.0
8445 10725 1.0
8445 11062 1.0
8445 12761 1.0
8445 17286 1.0
8445 20832 1.0
10207 10725 1.0
10207 11062 1.0
10207 12761 1.0
10207 17286 1.0
10207 20832 1.0
10725 11062 1.0
10725 12761 1.0
10725 17286 1.0
10725 20832 1.0
11062 12761 1.0
11062 17286 1.0
11062 20832 1.0
12761 17286 1.0
12761 20832 1.0
17286 20832 1.0
10312 2500 1.0
10312 2658 1.0
10312 2833 1.0
10312 7528 2.0
17595 17596 1.0
17595 17605 1.0
17596 17605 1.0
2402 3283 1.0
3283 4980 1.0
3283 6565 1.0
3283 7019 1.0
3283 14627 1.0
3283 18848 1.0
3283 2297 1.0
3283 6569 4.0
3283 21239
3283 8407 1.0
3283 15042 1.0
3283 15586 1.0
3283 2500 1.0
3283 706 1.0
3283 20053 1.0
2500 2912 1.0
2500 3743 1.0
2500 5455 1.0
2500 10318 1.0
2500 2480 1.0
2500 2658 2.0
2500 4860 1.0
2500 12024 1.0
2500 6569 1.0
2500 16128
2500 3347 1.0
2500 5898 1.0
2500 6312 1.0
2500 14682 1.0
2500 7429 1.0
2500 9158 1.0
2500 17699 1.0
2500 18742 1.0
2500 7779 1.0
2500 11767 1.0
2500 2833 1.0
2500 7528 1.0
10909 14460 1.0
14460 10652
14460 15210 12.0
14460 11666 1.0
14460 12397 1.0
14460 12400 1.0
14460 15419 1.0
14460 10662 1.0
14460 2480 1.0
14460 9936 1.0
14460 10576 1.0
14460 12024 2.0
14460 13366 1.0
14460 12016 1.0
14460 14222 1.0
14460 12791 1.0
14460 22151 1.0
6569 2297 1.0
6569 8407 1.0
6569 15042 1.0
6569 15586 1.0
7779 11767 1.0
11394 12024 1.0
12024 13366 9.0
12024 4434 1.0
12024 7623 1.0
12024 11767 1.0
12024 12026 1.0
12024 2480 2.0
12024 2658 1.0
12024 4860 1.0
12024 9936 2.0
12024 10576 1.0
12024 3255 1.0
12024 4116 1.0
12024 4136 1.0
12024 5146 1.0
12024 8466 1.0
12024 10522 1.0
12024 14396 1.0
12024 16604 1.0
12024 14222 1.0
12024 22151 1.0
1336 10662 1.0
2912 3743 1.0
2912 5455 1.0
2912 10318 1.0
3743 5455 1.0
3743 10318 1.0
5455 10318 1.0
5455 889 1.0
5455 895 1.0
5455 7719 1.0
5455 12539 1.0
5455 14138 1.0
5455 14988 1.0
5455 8923 1.0
5455 10576 1.0
5455 17542 1.0
13366 2480 1.0
13366 9936 1.0
13366 10576 1.0
13366 3255 1.0
13366 4116 1.0
13366 4136 1.0
13366 5146 1.0
13366 8466 1.0
13366 10522 1.0
13366 14396 1.0
13366 16604 1.0
13366 14222 1.0
7019 4980 1.0
7019 6565 1.0
7019 14627 1.0
7019 18848 1.0
2658 2480 1.0
2658 4860 1.0
2658 2833 1.0
2658 7528 1.0
10257 11724 1.0
10257 11769 1.0
11724 11769 1.0
7094 8363 1.0
7094 16130 1.0
8363 16130 1.0
10737 1255 1.0
10737 1256 1.0
10737 6145 1.0
10737 8953 2.0
64 6286 1.0
4980 6565 1.0
4980 14627 1.0
4980 18848 1.0
6565 14627 1.0
6565 18848 1.0
14627 18848 1.0
8953 1255 1.0
8953 1256 1.0
8953 6145 1.0
8953 3314 1.0
8953 10946 1.0
1255 1256 1.0
1255 6145 1.0
1256 6145 1.0
15210 11666 1.0
15210 12397 1.0
15210 12400 1.0
15210 15419 1.0
15210 12791 1.0
3600 12224 1.0
3600 12445 1.0
3600 17115 1.0
3600 7111 1.0
3600 17162 1.0
12224 12445 1.0
12224 17115 1.0
12445 17115 1.0
12445 318 1.0
12445 15305 1.0
12445 17321 1.0
12445 12993
706 2017 1.0
706 14037 1.0
706 18134 1.0
706 20053 1.0
2017 14037 3.0
2017 18134 1.0
2017 2030 3.0
2017 2503 2.0
2017 9941 2.0
2017 1819 1.0
2017 17575 1.0
14037 18134 1.0
14037 2030 2.0
14037 2503 2.0
14037 9941 2.0
11666 12397 1.0
11666 12400 1.0
11666 15419 1.0
12397 12400 1.0
12397 15419 1.0
12400 15419 1.0
7111 17162 1.0
12069 21391 1.0
7515 13674 1.0
13674 460 1.0
4002 10915 1.0
4002 11589 1.0
4002 11836 1.0
4002 20093 1.0
10915 11589 1.0
10915 11836 1.0
10915 20093 1.0
11589 11836 1.0
11589 20093 1.0
11836 20093 1.0
14992 17705 1.0
318 15305 1.0
318 17321 1.0
15305 17321 1.0
3314 10946 1.0
460 8709 1.0
460 15964 1.0
460 22292 1.0
460 22397 1.0
8709 15964 1.0
8709 22292 1.0
8709 22397 1.0
15964 22292 1.0
15964 22397 1.0
22292 22397 1.0
4434 7623 1.0
4434 11767 1.0
4434 12026 1.0
7623 11767 1.0
7623 12026 1.0
11767 12026 1.0
