2827,2588,4 
2827,2912,4 
2827,4598,10 
2827,9940,15 
2827,22619,26 
2827,1164,4 
2827,2030,41 
2827,6706,7 
2827,18697,25 
2827,3283,6 
2827,22197,21 
2827,16138,42 
2827,16237,6 
2827,11706,5 
2827,1616,4 
2827,11103,3 
2827,13923,9 
2827,21403,4 
2827,22199,5 
2827,18584,6 
2827,19031,6 
2827,16243,6 
2827,12395,5 
2827,12857,4 
2827,18802,8 
2827,20742,4 
2827,22956,3 
2827,1335,7 
2827,7019,3 
2827,22622,10 
2827,6679,6 
2827,10115,3 
2827,16900,3 
10064,14652,7 
10064,2017,5 
10064,14641,4 
14641,14652,268 
14641,1633,9 
14641,2017,91 
14641,16128,41 
14641,18697,38 
14641,9940,23 
14641,22619,35 
14641,460,83 
14641,16138,53 
14641,1164,7 
14641,2030,56 
14641,6706,8 
14641,6679,10 
14641,14608,3 
14641,22199,11 
14641,21178,5 
14641,18584,10 
14641,19031,10 
14641,3592,3 
14641,4598,11 
14641,16237,10 
14641,11706,14 
14641,18132,5 
14641,22197,30 
14641,22622,16 
14641,1713,3 
14641,2588,4 
14641,1616,4 
14641,11103,3 
14641,13923,20 
14641,21403,4 
14641,16243,7 
14641,12395,4 
14641,12857,6 
14641,18802,7 
14641,20742,5 
14641,22956,3 
14641,1335,9 
14641,3283,4 
14641,7019,3 
14641,7384,4 
14641,10076,3 
14641,10115,10 
14641,2912,4 
14641,13901,3 
14641,21324,3 
14641,16900,7 
14641,10318,3 
14641,14656,4 
1713,14652,4 
1713,2017,3 
1335,14652,23 
1335,2017,4 
1335,16128,3 
1335,460,9 
1335,16138,10 
1335,2030,4 
1335,11706,7 
1335,3283,5 
1335,7019,4 
2832,14652,3 
10576,14652,4 
4598,14652,12 
4598,2017,4 
4598,460,7 
4598,2912,4 
4598,16138,5 
4598,16237,6 
9940,14652,25 
9940,2017,15 
9940,16128,5 
9940,460,8 
9940,22619,4 
9940,18697,4 
9940,1164,3 
9940,2030,7 
9940,22197,4 
9940,16138,6 
9940,6706,3 
9940,18802,3 
9940,21949,4 
9940,22622,3 
10022,16138,3 
10022,22199,3 
16243,14652,13 
16243,460,6 
7145,14652,3 
18132,14652,6 
18132,16128,3 
18132,460,4 
18132,22619,6 
1164,14652,11 
1164,2017,7 
1164,2030,3 
16138,14652,105 
16138,2017,25 
16138,16128,10 
16138,460,39 
16138,22619,5 
16138,18697,5 
16138,2912,3 
16138,2030,8 
16138,16237,3 
16138,6679,4 
16138,11706,3 
16138,12395,3 
16138,12857,5 
16138,18802,4 
16138,22197,9 
16138,13923,6 
16138,22199,3 
22199,14652,14 
22199,2017,3 
22199,16128,3 
22199,460,3 
3592,14652,3 
3592,16128,3 
6980,14652,4 
1633,14652,5 
1633,16128,8 
1633,460,3 
18584,14652,8 
18584,2017,11 
18584,460,8 
18584,18697,11 
18584,2030,11 
18584,19031,11 
10066,2017,3 
2588,14652,4 
2588,16128,3 
2588,460,4 
2588,22619,3 
10895,14652,4 
16900,14652,5 
20742,14652,5 
20742,2017,3 
20742,460,3 
20742,18697,3 
2099,14652,3 
21403,14652,4 
21403,460,3 
21403,18697,9 
21403,22197,9 
21949,14652,4 
21949,2017,4 
6679,14652,18 
6679,2017,9 
6679,460,5 
6679,22619,3 
6679,22197,4 
12857,14652,7 
12857,2017,3 
12857,460,3 
12857,18697,3 
12857,2030,3 
2800,14652,3 
7384,14652,3 
7384,460,4 
7384,22619,4 
9665,14652,3 
6706,14652,21 
6706,2017,8 
6706,460,3 
6706,2030,5 
6706,10318,4 
14608,14652,3 
16237,14652,15 
16237,460,8 
16237,2030,3 
10008,14652,3 
460,14652,119 
460,2017,45 
460,16128,16 
460,18697,23 
460,2030,30 
460,19031,9 
460,22619,17 
460,11706,4 
460,12395,3 
460,18802,5 
460,22197,16 
460,13923,7 
460,2912,3 
460,10318,4 
10076,14652,6 
10076,2017,4 
10076,11706,3 
2141,14652,7 
2141,13923,7 
21178,14652,4 
22622,14652,20 
22622,2017,5 
22622,22619,6 
22622,18697,3 
22622,2030,3 
13923,14652,22 
13923,16128,17 
13923,22197,3 
13901,11706,3 
13901,21324,3 
21324,11706,3 
19031,14652,8 
19031,2017,12 
19031,18697,12 
19031,2030,12 
15013,14652,4 
15013,16128,3 
15013,18700,3 
2017,14652,127 
2017,16128,11 
2017,2030,62 
2017,18697,24 
2017,9164,4 
2017,1616,4 
2017,22197,19 
2017,11706,9 
2017,18802,5 
2017,10115,6 
2017,22619,8 
2017,10318,3 
10115,14652,13 
22197,14652,34 
22197,16128,7 
22197,22619,11 
22197,18697,19 
22197,2030,9 
22197,11706,4 
22197,18802,3 
10318,14652,7 
10318,2030,3 
9164,14652,5 
14656,14652,3 
2725,14652,3 
12395,14652,6 
18697,14652,35 
18697,16128,4 
18697,22619,7 
18697,2030,16 
22619,14652,40 
22619,16128,6 
22619,2030,5 
22619,2912,3 
7528,14652,4 
3685,14652,4 
7019,14652,6 
7019,3283,6 
11103,14652,6 
22956,14652,3 
11706,14652,17 
11706,2030,4 
2912,14652,9 
14652,16128,44 
14652,2030,70 
14652,18700,3 
14652,1616,5 
14652,3283,8 
14652,18802,7 
14652,14850,4 
14850,16128,3 
18802,16128,3 
16128,18700,4 
