2967,21146,9 
2967,1256,8 
2967,14363,8 
2967,22663,8 
2967,6257,1 
2967,10909,2 
2967,2893,1 
2967,5615,1 
2967,7093,1 
2967,21646,1 
2967,1003,1 
2967,14682,1 
21146,3328,1 
21146,10908,1 
21146,16720,1 
21146,1256,8 
21146,14363,8 
21146,22663,8 
21146,10787,1 
21146,6257,1 
21146,10909,2 
21146,2893,1 
21146,5615,1 
21146,7093,1 
21146,21646,1 
21146,2323,1 
21146,11666,1 
21146,11719,1 
21146,1003,1 
21146,14682,1 
10686,115,1 
2319,2417,1 
2319,18443,1 
2417,10813,1 
2417,14728,1 
2417,16019,1 
2417,21699,1 
2417,17749,1 
2417,115,1 
2417,1150,1 
2417,8839,1 
2417,44,1 
2417,185,1 
2417,335,1 
2417,344,1 
2417,347,1 
2417,348,1 
2417,722,1 
2417,4077,1 
2417,5074,1 
2417,9539,1 
2417,13333,1 
2417,15635,1 
2417,16079,1 
2417,17138,1 
2417,5551,1 
3328,10908,1 
3328,16720,1 
10908,16720,1 
10908,112,1 
10908,8239,1 
10908,9628,1 
10908,20968,1 
10908,21646,1 
10908,21822,1 
10908,10909,1 
15998,1772,1 
15998,6055,1 
4077,6402,1 
4077,14449,2 
4077,334,1 
4077,333,1 
4077,347,2 
4077,14150,1 
4077,14437,1 
4077,14439,1 
4077,12720,1 
4077,44,1 
4077,185,1 
4077,335,1 
4077,344,1 
4077,348,1 
4077,722,1 
4077,5074,1 
4077,9539,1 
4077,13333,1 
4077,15635,1 
4077,16079,1 
4077,17138,1 
1256,14363,8 
1256,22663,8 
1256,6257,1 
1256,10909,2 
1256,2893,1 
1256,5615,1 
1256,7093,1 
1256,21646,1 
1256,1003,1 
1256,14682,1 
14363,22663,8 
14363,6257,1 
14363,10909,2 
14363,2893,1 
14363,5615,1 
14363,7093,1 
14363,21646,1 
14363,1003,1 
14363,14682,1 
22663,6257,1 
22663,10909,2 
22663,2893,1 
22663,5615,1 
22663,7093,1 
22663,21646,1 
22663,1003,1 
22663,14682,1 
10813,14728,1 
10813,16019,1 
10813,21699,1 
14728,16019,1 
14728,21699,1 
16019,21699,1 
10909,14439,2 
10909,3846,1 
