9586 14652 7.0
9586 2017 4.0
9586 14641 4.0
9586 460 5.0
9586 2827 3.0
9586 2503 3.0
9586 16138 3.0
9586 2030 4.0
9586 9941 3.0
9586 14037 5.0
18208 14652 13.0
18208 2017 10.0
18208 14641 11.0
18208 460 7.0
18208 2827 11.0
18208 2503 6.0
18208 11781 10.0
18208 18697 6.0
18208 889 5.0
18208 16138 6.0
18208 2030 7.0
18208 14037 5.0
18208 18802 8.0
2800 14652 3.0
2800 889 3.0
14037 14652 80.0
14037 2017 38.0
14037 14641 46.0
14037 460 23.0
14037 2827 28.0
14037 2503 21.0
14037 22619 8.0
14037 11781 28.0
14037 889 12.0
14037 11336 12.0
14037 9940 5.0
14037 6706 5.0
14037 16138 17.0
14037 1615 14.0
14037 2030 26.0
14037 9941 22.0
14037 8992 5.0
14037 15328 7.0
14037 285 5.0
14037 21526 3.0
14037 11706 6.0
14037 1713 5.0
14037 3151 5.0
14037 22197 8.0
14037 10318 3.0
13901 14641 3.0
13901 889 3.0
13901 11706 3.0
13901 21324 3.0
14850 14652 4.0
18684 2017 8.0
18684 14641 7.0
18684 460 8.0
18684 18697 8.0
18684 2030 8.0
18684 18584 7.0
18684 19031 8.0
8992 14652 17.0
8992 14641 5.0
8992 22619 9.0
8992 11781 10.0
8992 7145 3.0
4598 14652 12.0
4598 14641 11.0
4598 460 7.0
4598 2827 10.0
4598 11781 8.0
4598 2912 4.0
4598 16138 5.0
4598 16237 6.0
1969 14652 3.0
1969 2017 3.0
16237 14652 15.0
16237 14641 10.0
16237 460 8.0
16237 2827 6.0
16237 11781 7.0
4980 14652 4.0
4980 17321 4.0
18132 14652 6.0
18132 14641 5.0
18132 460 4.0
18132 22619 6.0
18132 11781 4.0
2141 14652 7.0
2141 13923 7.0
889 14652 52.0
889 2017 22.0
889 14641 35.0
889 16128 6.0
889 460 21.0
889 2827 25.0
889 2503 7.0
889 22619 7.0
889 11781 21.0
889 18697 7.0
889 2588 4.0
889 11336 8.0
889 11706 14.0
889 1335 9.0
889 16138 10.0
889 9941 8.0
889 20742 3.0
889 22197 7.0
889 22956 3.0
889 10008 3.0
889 1949 6.0
889 2030 14.0
889 21324 3.0
3151 14652 5.0
3151 1713 5.0
15013 14652 4.0
15013 16128 3.0
15013 11781 5.0
15013 2833 4.0
15013 18700 3.0
11706 14652 17.0
11706 2017 9.0
11706 14641 14.0
11706 2827 5.0
11706 11781 9.0
11706 1335 7.0
11706 10076 3.0
11706 21324 3.0
22622 14652 20.0
22622 2017 5.0
22622 14641 16.0
22622 2827 10.0
22622 22619 6.0
22622 11781 8.0
10662 10652 6.0
1615 14652 54.0
1615 2017 22.0
1615 14641 36.0
1615 460 15.0
1615 2827 32.0
1615 2503 8.0
1615 11781 20.0
1615 11336 6.0
1615 9940 5.0
1615 16138 13.0
1615 1164 4.0
1615 2832 4.0
1615 9941 10.0
1615 2030 10.0
1615 21526 3.0
1615 20742 3.0
10076 14652 6.0
10076 2017 4.0
10076 14641 3.0
10076 11781 3.0
22956 14652 3.0
22956 14641 3.0
22956 2827 3.0
22956 2503 3.0
19031 14652 8.0
19031 2017 12.0
19031 14641 10.0
19031 460 9.0
19031 2827 6.0
19031 11781 6.0
19031 18697 12.0
19031 2030 12.0
19031 18584 11.0
1591 14652 7.0
1591 14641 6.0
1591 16128 4.0
1591 460 7.0
1591 22619 6.0
1591 10675 6.0
3685 14652 4.0
3685 18870 3.0
8856 14652 12.0
8856 2017 6.0
8856 14641 9.0
8856 460 5.0
8856 2827 8.0
8856 22619 5.0
8856 11781 6.0
8856 16138 5.0
8856 22197 14.0
10675 14652 6.0
10675 14641 6.0
10675 16128 4.0
10675 460 6.0
10675 22619 6.0
2030 14652 70.0
2030 2017 62.0
2030 14641 56.0
2030 460 30.0
2030 2827 41.0
2030 2503 21.0
2030 11781 35.0
2030 18697 16.0
2030 11336 6.0
2030 9940 7.0
2030 6706 5.0
2030 9941 20.0
2030 18584 11.0
2030 285 10.0
2030 22197 9.0
2030 12857 3.0
2030 1949 9.0
2030 10318 3.0
12857 14652 7.0
12857 2017 3.0
12857 14641 6.0
12857 460 3.0
12857 2827 4.0
12857 11781 3.0
12857 18697 3.0
12857 16138 5.0
12857 9941 3.0
9164 14652 5.0
9164 2017 4.0
18870 14652 3.0
18870 14641 3.0
6025 14652 5.0
6025 14641 5.0
6025 460 5.0
22197 14652 34.0
22197 2017 19.0
22197 14641 30.0
22197 16128 7.0
22197 460 16.0
22197 2827 21.0
22197 22619 11.0
22197 11781 19.0
22197 18697 19.0
22197 16138 9.0
22197 21403 9.0
22197 1949 5.0
14608 14652 3.0
14608 14641 3.0
21526 14652 3.0
11336 14652 25.0
11336 2017 12.0
11336 14641 18.0
11336 460 8.0
11336 2827 14.0
11336 11781 12.0
11336 10066 3.0
18584 14652 8.0
18584 2017 11.0
18584 14641 10.0
18584 460 8.0
18584 2827 6.0
18584 11781 6.0
18584 18697 11.0
7435 14652 7.0
7435 2017 4.0
7435 14641 8.0
7435 2827 7.0
22619 14652 40.0
22619 2017 8.0
22619 14641 35.0
22619 16128 6.0
22619 460 17.0
22619 2827 26.0
22619 18697 7.0
22619 11781 19.0
22619 2588 3.0
22619 7384 4.0
10318 14652 7.0
10318 2017 3.0
10318 14641 3.0
10318 460 4.0
10318 6706 4.0
12395 14652 6.0
12395 14641 4.0
12395 2827 5.0
12395 2503 5.0
12395 11781 4.0
3905 2827 3.0
3905 11781 3.0
14643 14652 5.0
14643 2017 5.0
14643 14641 5.0
14643 2827 3.0
14643 11781 5.0
14643 9940 3.0
14643 16138 3.0
14643 6673 4.0
14643 6679 4.0
14643 11734 4.0
11741 14652 9.0
11741 14641 8.0
11741 2827 7.0
11741 11781 7.0
6679 14652 18.0
6679 2017 9.0
6679 14641 10.0
6679 460 5.0
6679 2827 6.0
6679 11781 11.0
6679 6673 4.0
6679 11734 4.0
17321 14652 6.0
21178 14652 4.0
21178 14641 5.0
21178 11781 4.0
11479 14652 5.0
11479 2827 4.0
11479 11781 4.0
15328 14652 19.0
15328 16138 19.0
4023 14652 7.0
4023 2017 4.0
4023 14641 5.0
4023 460 5.0
4023 2827 6.0
4023 11781 4.0
3592 14652 3.0
3592 14641 3.0
3592 16128 3.0
15436 14652 5.0
15436 14641 3.0
15436 460 4.0
15436 2827 3.0
15436 11781 3.0
15436 2833 5.0
15436 14660 5.0
2503 14652 33.0
2503 2017 23.0
2503 14641 25.0
2503 460 16.0
2503 2827 20.0
2503 6706 7.0
2503 11781 16.0
2503 9941 18.0
2503 9940 5.0
2503 16138 8.0
2503 18802 4.0
11781 14652 147.0
11781 2017 58.0
11781 14641 105.0
11781 16128 17.0
11781 460 44.0
11781 2827 69.0
11781 18697 20.0
11781 1164 5.0
11781 9940 9.0
11781 6706 5.0
11781 6673 4.0
11781 11734 4.0
11781 16138 22.0
11781 22534 7.0
11781 285 7.0
11781 9941 14.0
11781 2833 11.0
11781 5595 8.0
11781 1616 3.0
11781 11103 4.0
11781 21403 4.0
11781 3283 7.0
11781 2588 3.0
11781 18802 5.0
11781 20742 5.0
11781 1335 7.0
11781 7019 5.0
11781 20858 3.0
11781 20992 3.0
11781 1949 10.0
11781 11108 3.0
11781 1713 3.0
11781 3922 4.0
11781 14660 3.0
11781 12858 4.0
11781 18700 3.0
20858 14652 4.0
20858 14641 4.0
20858 16128 4.0
20858 20992 4.0
7733 14652 7.0
7019 14652 6.0
7019 1335 4.0
7019 3283 6.0
1164 14652 11.0
1164 2017 7.0
1164 14641 7.0
1164 2827 4.0
18697 14652 35.0
18697 2017 24.0
18697 14641 38.0
18697 460 23.0
18697 2827 25.0
18697 21403 9.0
18697 20742 3.0
12858 14652 6.0
3283 14652 8.0
3283 2827 6.0
3283 1335 5.0
3922 14652 5.0
3922 14641 4.0
3922 2827 5.0
12084 14652 9.0
12084 2017 9.0
12084 14641 10.0
2588 14652 4.0
2588 14641 4.0
2588 16128 3.0
2588 460 4.0
2588 2827 4.0
11103 14652 6.0
11103 2833 4.0
9157 14652 4.0
16900 14652 5.0
16900 14641 7.0
14660 14652 4.0
14660 14641 3.0
14660 460 4.0
14660 2827 3.0
14660 2833 5.0
10064 14652 7.0
10064 2017 5.0
10064 14641 4.0
9941 14652 31.0
9941 2017 24.0
9941 14641 21.0
9941 460 16.0
9941 2827 20.0
9941 9940 5.0
9941 16138 9.0
9941 1616 3.0
460 14652 119.0
460 2017 45.0
460 14641 83.0
460 16128 16.0
460 2827 90.0
460 16138 39.0
460 2833 8.0
460 1335 9.0
460 285 5.0
460 9940 8.0
460 18802 5.0
460 20742 3.0
460 7384 4.0
460 5595 7.0
460 1949 7.0
460 16243 6.0
22534 14652 7.0
20992 14652 4.0
20992 14641 4.0
20992 16128 4.0
285 14652 12.0
285 2017 11.0
285 14641 13.0
285 2827 12.0
21403 14652 4.0
21403 14641 4.0
21403 2827 4.0
16138 14652 105.0
16138 2017 25.0
16138 14641 53.0
16138 16128 10.0
16138 2827 42.0
16138 9940 6.0
16138 1335 10.0
16138 18802 4.0
16138 10022 3.0
1949 14652 20.0
1949 2017 17.0
1949 14641 13.0
1949 2827 9.0
1949 9940 5.0
1949 21949 4.0
2827 14652 211.0
2827 2017 61.0
2827 14641 144.0
2827 16128 18.0
2827 2912 4.0
2827 9940 15.0
2827 6706 7.0
2827 2833 9.0
2827 5595 25.0
2827 1616 4.0
2827 13923 9.0
2827 22199 5.0
2827 16243 6.0
2827 18802 8.0
2827 20742 4.0
2827 1335 7.0
2912 14652 9.0
2912 14641 4.0
1713 14652 4.0
1713 2017 3.0
1713 14641 3.0
21949 14652 4.0
21949 2017 4.0
21949 9940 4.0
5595 14652 25.0
5595 2017 8.0
5595 14641 25.0
21324 14641 3.0
11108 14652 3.0
18802 14652 7.0
18802 2017 5.0
18802 14641 7.0
18700 14652 3.0
18700 16128 4.0
18700 2833 4.0
16243 14652 13.0
16243 14641 7.0
14656 14641 4.0
9940 14652 25.0
9940 2017 15.0
9940 14641 23.0
9940 16128 5.0
20742 14652 5.0
20742 2017 3.0
20742 14641 5.0
10115 14652 13.0
10115 2017 6.0
10115 14641 10.0
10008 14652 3.0
2833 14652 13.0
2833 14641 12.0
2833 16128 8.0
2833 1616 3.0
1335 14652 23.0
1335 14641 9.0
2017 14652 127.0
2017 14641 91.0
2017 16128 11.0
2017 6706 8.0
2017 6673 4.0
2017 11734 4.0
2017 1616 4.0
2017 10066 3.0
6673 14652 4.0
6673 14641 4.0
6673 11734 4.0
10895 14652 4.0
14641 14652 268.0
14641 1633 9.0
14641 16128 41.0
14641 6706 8.0
14641 11734 4.0
14641 22199 11.0
14641 1616 4.0
14641 13923 20.0
14641 7384 4.0
22199 14652 14.0
22199 10022 3.0
14652 16128 44.0
14652 6706 21.0
14652 11734 4.0
14652 13923 22.0
14652 1616 5.0
14652 7145 3.0
1633 16128 8.0
13923 16128 17.0
