9936,14652,2 
9936,18697,1 
9936,22197,1 
9936,9112,1 
9936,9704,1 
9936,10576,1 
9936,12024,1 
9936,757,1 
9936,2503,1 
9936,2827,1 
14652,18697,14 
14652,22197,22 
14652,2017,81 
14652,14641,146 
14652,5153,1 
14652,18719,1 
14652,3671,1 
14652,11781,75 
14652,4598,4 
14652,6495,6 
14652,16128,25 
14652,16138,59 
14652,20858,5 
14652,20992,5 
14652,10115,12 
14652,2827,148 
14652,7429,1 
14652,13923,16 
14652,16900,7 
14652,6679,10 
14652,6686,1 
14652,1335,24 
14652,3283,19 
14652,3933,1 
14652,5112,1 
14652,7019,18 
14652,5595,12 
14652,13406,2 
14652,17524,1 
14652,3347,1 
14652,6134,1 
14652,579,1 
14652,881,1 
14652,2074,1 
14652,4792,1 
14652,4812,1 
14652,21633,3 
14652,11394,1 
14652,12024,3 
14652,889,12 
14652,8400,3 
14652,10042,3 
14652,17526,18 
14652,3319,6 
14652,3325,8 
14652,2122,1 
14652,2099,4 
14652,460,54 
14652,1615,35 
14652,9941,13 
14652,2141,12 
14652,2800,8 
14652,3851,4 
14652,11706,15 
14652,22200,5 
14652,6653,1 
14652,10652,16 
14652,10662,19 
14652,2503,13 
14652,22956,1 
14652,15590,1 
14652,2833,18 
14652,11236,1 
14652,22619,17 
14652,14486,1 
14652,2137,1 
14652,5408,1 
14652,5653,1 
14652,8992,10 
14652,11108,10 
14652,14660,3 
14652,14919,5 
14652,2912,7 
14652,4686,1 
14652,14997,3 
14652,3922,2 
14652,14037,40 
14652,2792,2 
14652,11103,3 
14652,18132,6 
14652,1349,3 
14652,1164,2 
14652,2030,38 
14652,6025,9 
14652,6569,2 
14652,12674,1 
14652,12863,6 
14652,18506,1 
14652,10044,1 
14652,7435,4 
14652,11336,12 
14652,12857,4 
14652,1591,5 
14652,7093,1 
14652,10576,5 
14652,9180,1 
14652,10010,1 
14652,10065,1 
14652,22622,13 
14652,14850,3 
14652,12027,1 
14652,22199,9 
14652,19149,1 
14652,10713,1 
14652,12048,1 
14652,2588,1 
14652,10008,3 
14652,10047,2 
