20715,22132,1 
12831,6152,1 
12831,22197,4 
12831,10041,1 
12831,10939,2 
12831,1164,6 
12831,17483,3 
12831,9636,2 
12831,11479,3 
12831,5258,1 
12831,15173,1 
12831,8111,2 
12831,9941,2 
12831,10099,2 
12831,10115,2 
12831,21624,1 
12831,3500,1 
12831,4420,1 
12831,18697,2 
12831,2340,1 
12831,7555,1 
12831,2494,3 
12831,5988,1 
12831,2017,5 
12831,2827,8 
12831,2488,1 
12831,163,1 
12831,172,1 
12831,5256,2 
12831,5714,1 
12831,10126,1 
12831,11606,1 
12831,12823,1 
12831,8872,1 
12831,11914,1 
12831,11922,1 
12831,12024,1 
12831,10076,3 
12831,16900,2 
12831,460,2 
12831,9962,1 
12831,12520,1 
12831,14641,4 
12831,15151,1 
12831,15495,1 
12831,22292,1 
12831,22397,1 
12831,10895,2 
12831,285,2 
12831,297,2 
12831,2030,2 
12831,10846,2 
12831,6720,1 
12831,11781,1 
12831,10008,1 
12831,6114,1 
12831,11026,1 
12831,16841,1 
12831,21646,1 
8516,17591,2 
8516,1633,1 
17591,1633,1 
6152,22197,1 
22197,285,1 
22197,297,1 
22197,1164,1 
22197,2017,1 
22197,2030,1 
22197,2494,1 
22197,2827,1 
22197,10008,1 
22197,10846,1 
22197,14641,1 
22197,18697,1 
2319,2740,1 
2319,3539,1 
2740,3539,1 
2494,10909,2 
2494,1164,2 
2494,5851,1 
2494,10908,1 
2494,10950,1 
2494,285,2 
2494,297,2 
2494,2017,2 
2494,2030,2 
2494,2827,2 
2494,10846,2 
2494,14641,2 
2494,10008,1 
2494,18697,1 
10909,2588,1 
10909,12026,1 
10909,17574,1 
10909,10908,3 
10909,5551,1 
10909,9388,1 
10909,5851,1 
10909,10950,1 
10909,2417,1 
10909,5162,1 
10909,757,1 
10909,762,1 
10909,10249,1 
10909,13119,1 
10909,13344,1 
10909,12397,1 
10652,10662,1 
10652,5675,1 
10652,889,1 
10652,11731,1 
10652,21051,1 
10652,21397,1 
10652,2030,1 
10652,2033,1 
8068,13923,1 
4641,16743,1 
14641,285,3 
14641,286,1 
14641,16128,1 
14641,22624,1 
14641,460,1 
14641,9962,1 
14641,12520,1 
14641,15151,1 
14641,15495,1 
14641,22292,1 
14641,22397,1 
14641,2827,3 
14641,297,2 
14641,2017,2 
14641,2030,2 
14641,10846,2 
14641,1164,1 
14641,10008,1 
14641,18697,1 
7342,16156,1 
16900,13553,1 
16900,22233,1 
16900,10076,1 
5256,11479,11 
5256,4763,1 
5256,3513,1 
5256,5261,1 
5256,10939,1 
5256,163,1 
5256,172,1 
5256,5714,1 
5256,10126,1 
5256,11606,1 
5256,12823,1 
5256,8872,1 
5256,11914,1 
5256,11922,1 
5256,12024,1 
11479,1164,1 
11479,9636,1 
11479,17483,1 
11479,4763,1 
11479,3513,1 
11479,5261,1 
11479,10939,1 
11479,163,1 
11479,172,1 
11479,5714,1 
11479,10126,1 
11479,11606,1 
11479,12823,1 
11479,8872,1 
11479,11914,1 
11479,11922,1 
11479,12024,1 
1041,2528,1 
1633,16924,1 
18229,20637,1 
10165,115,1 
10165,11901,1 
3771,14941,1 
2417,7705,1 
2417,5162,1 
2232,8946,1 
10939,3513,1 
10939,5261,1 
10939,1335,1 
10939,7555,1 
10939,2981,1 
10939,672,1 
10939,8992,1 
10939,5116,1 
5411,7103,1 
3503,11781,1 
3503,17590,1 
3503,22477,1 
11781,17590,1 
11781,22477,1 
11781,10064,1 
17590,22477,1 
7528,7710,1 
7528,9164,1 
7528,14402,1 
7710,9164,1 
7710,14402,1 
9164,14402,1 
4980,8164,1 
20072,21018,1 
20072,22516,1 
20072,22517,1 
21018,22516,1 
21018,22517,1 
22516,22517,1 
2030,12778,2 
2030,16138,2 
2030,2033,1 
2030,285,2 
2030,297,2 
2030,2017,2 
2030,2827,2 
2030,10846,2 
2030,1591,1 
2030,2912,1 
2030,20847,1 
2030,20856,1 
2030,22086,1 
2030,1955,1 
2030,1164,1 
2030,10008,1 
2030,18697,1 
12778,16138,2 
12778,1591,1 
12778,2912,1 
12778,20847,1 
12778,20856,1 
12778,22086,1 
16138,1591,1 
16138,2912,1 
16138,20847,1 
16138,20856,1 
16138,22086,1 
7375,15048,1 
7375,19676,1 
15048,19676,1 
1164,17483,3 
1164,9636,1 
1164,6720,1 
1164,2827,2 
1164,285,1 
1164,297,1 
1164,2017,1 
1164,10008,1 
1164,10846,1 
1164,18697,1 
17483,9636,1 
17483,6720,1 
5258,15173,1 
139,10254,1 
12024,8872,1 
12024,11914,1 
12024,11922,1 
8111,9941,2 
8111,10099,2 
8111,10115,2 
8111,10076,1 
9941,10099,2 
9941,10115,2 
9941,10076,1 
10099,10115,2 
10099,10076,1 
10115,2017,1 
10115,2827,1 
10115,11706,1 
10115,10076,1 
1007,5981,1 
1007,10194,1 
1007,15512,1 
21624,11399,1 
1060,7515,1 
3500,4420,1 
4420,15864,1 
4420,17715,1 
13939,18971,1 
2827,2017,6 
2827,11706,1 
2827,460,1 
2827,10895,1 
2827,285,2 
2827,297,2 
2827,10846,2 
2827,10008,1 
2827,18697,1 
6720,13420,1 
18697,285,1 
18697,297,1 
18697,2017,1 
18697,10008,1 
18697,10846,1 
2588,12026,1 
2588,17574,1 
12026,17574,1 
8923,2862,1 
8923,7898,1 
8923,13077,1 
2196,2265,2 
2196,2269,1 
13009,14127,1 
20423,21848,1 
2017,11706,1 
2017,285,2 
2017,297,2 
2017,10846,2 
2017,10008,1 
2340,7555,1 
7555,1335,1 
3513,5261,1 
3513,1335,1 
6853,16322,1 
21646,6114,1 
21646,11026,1 
21646,16841,1 
8125,9026,1 
989,17277,1 
15864,17715,1 
115,11901,1 
2497,2746,2 
8872,11914,1 
8872,11922,1 
1683,6257,1 
1683,6270,1 
1683,7164,1 
1683,19733,1 
6257,6270,1 
6257,7164,1 
6257,19733,1 
6270,7164,1 
6270,19733,1 
7164,19733,1 
681,7070,1 
681,8723,1 
681,9324,1 
681,9966,1 
7070,8723,1 
7070,9324,1 
7070,9966,1 
8723,9324,1 
8723,9966,1 
9324,9966,1 
15424,17618,1 
2572,11087,1 
2572,16250,1 
2572,20445,1 
11087,16250,1 
11087,20445,1 
11087,1244,1 
11087,10858,1 
16250,20445,1 
172,163,1 
172,5714,1 
172,10126,1 
172,11606,1 
172,12823,1 
10908,5551,1 
10908,9388,1 
10908,5851,1 
10908,10950,1 
3930,22619,1 
527,568,1 
527,15598,1 
568,15598,1 
2862,7898,1 
2862,13077,1 
7898,13077,1 
4900,7019,1 
4900,17690,1 
7019,17690,1 
1052,17212,1 
1052,22992,1 
17212,22992,1 
6132,15622,1 
889,11731,1 
889,21051,1 
889,21397,1 
11731,21051,1 
11731,21397,1 
21051,21397,1 
19686,21918,1 
8407,16646,1 
10895,460,2 
3026,5534,1 
516,2725,1 
516,3568,1 
516,5856,1 
2725,3568,1 
2725,5856,1 
3568,5856,1 
10008,285,1 
10008,297,1 
10008,10846,1 
5981,10194,1 
5981,15512,1 
10194,15512,1 
285,286,1 
285,16128,1 
285,22624,1 
285,297,2 
285,10846,2 
286,16128,1 
286,22624,1 
16128,22624,1 
6345,22692,1 
460,9962,1 
460,12520,1 
460,15151,1 
460,15495,1 
460,22292,1 
460,22397,1 
7959,7960,1 
13553,22233,1 
163,5714,1 
163,10126,1 
163,11606,1 
163,12823,1 
5714,10126,1 
5714,11606,1 
5714,12823,1 
