user,hashtag,hour,weight
2603,3997,445696,1
2603,4061,445696,1
2603,4321,445696,1
2603,4882,445696,1
2603,5193,445696,1
2603,5301,445696,1
2603,5805,445696,1
2603,5816,445696,1
2603,6537,445696,1
2603,6641,445696,1
2603,7049,445696,1
2603,7168,445696,1
2603,7406,445696,1
2603,8110,445696,1
2603,9262,445696,2
2603,9924,445696,1
2603,10001,445696,1
2603,11370,445696,1
2603,11386,445696,1
2615,10743,445736,1
2626,1094,445696,1
2626,1094,445706,1
2626,1094,445710,4
2640,4639,445691,1
2645,4989,445759,1
2645,6215,445759,1
2650,5513,445710,1
2650,10671,445710,1
2651,981,445717,1
2651,3728,445717,1
2651,9262,445717,1
2651,10120,445717,1
2669,1257,445690,1
2669,10623,445690,1
2670,10426,445690,1
2678,124,445760,1
2678,154,445760,1
2678,3453,445760,1
2678,5011,445760,1
2678,5454,445760,1
2678,6563,445760,1
2678,7149,445760,1
2678,10551,445760,1
2678,11386,445760,1
2690,4762,445689,1
2691,9744,445692,1
2705,3401,445706,1
2705,5474,445706,1
2705,9262,445706,1
2705,10120,445706,1
2709,5720,445704,1
2725,5858,445701,1
2730,154,445698,1
2730,9823,445698,1
2732,9856,445758,1
2751,695,445718,1
2751,722,445718,1
2751,3118,445718,1
2751,4318,445718,1
2754,2809,445717,1
2754,6167,445717,1
2755,8015,445758,1
2757,1748,445736,1
2761,1396,445700,1
2761,3401,445700,2
2761,9262,445700,1
2782,5700,445741,1
2784,3188,445716,1
2797,9262,445712,1
2800,722,445760,1
2800,6488,445760,1
2800,9262,445760,1
2807,3326,445736,1
2820,7192,445703,1
2850,9286,445736,1
2850,10012,445736,1
2855,1880,445716,1
2860,9178,445736,1
2867,4705,445742,1
2876,1509,445702,1
2876,8016,445702,1
2880,8016,445710,1
2893,1105,445697,1
2893,1297,445697,1
2893,10020,445697,1
2893,11030,445697,1
2905,6938,445735,1
2913,1073,445710,1
2923,519,445702,1
2923,5083,445702,1
2923,8310,445702,1
2923,8928,445702,1
2923,11386,445702,1
2944,4989,445706,1
2944,10426,445706,1
2949,2171,445712,1
2949,7574,445712,1
2965,4865,445692,1
2979,154,445696,1
2979,8062,445696,1
2981,7428,445735,1
2981,10529,445735,1
2981,11386,445735,1
2987,9262,445758,1
2988,5679,445689,1
2988,9076,445689,1
2988,10490,445689,1
2990,2756,445712,1
3012,2716,445691,1
3015,1649,445759,1
3019,405,445700,1
3019,6784,445700,1
3019,9490,445700,1
3028,154,445705,1
3041,2548,445692,1
3041,8062,445692,1
3045,10195,445717,1
3072,3728,445701,1
3097,9262,445761,1
